Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00       2/2           std::string* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, std::string*, std::string>(__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, std::string*, std::allocator<std::string>) [126]
                0.00    0.00       2/8           std::allocator<std::string>::~allocator() [67]
-----------------------------------------------
                0.00    0.00       2/2           parse_sanePos_ini_file(char*, bool&, int&, long&, bool&, bool&, double*, double*, double&, long&, long&, int&, double&, double*, double*, std::string&, std::string&, std::string&, std::string&, std::string&, std::string&, std::string&, std::string&, std::string&, int&, std::vector<std::string, std::allocator<std::string> >&, std::vector<long, std::allocator<long> >&, std::vector<long, std::allocator<long> >&, std::string&) [141]
[121]    0.0    0.00    0.00       2         std::vector<long, std::allocator<long> >::back() [121]
                0.00    0.00       2/18          std::vector<long, std::allocator<long> >::end() [42]
                0.00    0.00       2/2           __gnu_cxx::__normal_iterator<long*, std::vector<long, std::allocator<long> > >::operator-(int const&) const [106]
                0.00    0.00       2/10          __gnu_cxx::__normal_iterator<long*, std::vector<long, std::allocator<long> > >::operator*() const [61]
-----------------------------------------------
                0.00    0.00       2/2           main [1]
[122]    0.0    0.00    0.00       2         std::vector<long, std::allocator<long> >::vector(std::vector<long, std::allocator<long> > const&) [122]
                0.00    0.00       2/6           std::_Vector_base<long, std::allocator<long> >::_M_get_Tp_allocator() const [78]
                0.00    0.00       2/18          std::vector<long, std::allocator<long> >::size() const [41]
                0.00    0.00       2/2           std::_Vector_base<long, std::allocator<long> >::_Vector_base(unsigned int, std::allocator<long> const&) [116]
                0.00    0.00       2/26          std::_Vector_base<long, std::allocator<long> >::_M_get_Tp_allocator() [39]
                0.00    0.00       2/26          std::allocator<long>::allocator(std::allocator<long> const&) [38]
                0.00    0.00       2/2           std::vector<long, std::allocator<long> >::end() const [110]
                0.00    0.00       2/2           std::vector<long, std::allocator<long> >::begin() const [111]
                0.00    0.00       2/2           long* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >, long*, long>(__gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >, __gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >, long*, std::allocator<long>) [127]
                0.00    0.00       2/36          std::allocator<long>::~allocator() [35]
-----------------------------------------------
                0.00    0.00       2/2           long* std::__copy_normal<true, false>::__copy_n<__gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >, long*>(__gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >, __gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >, long*) [117]
[123]    0.0    0.00    0.00       2         long* std::__copy_aux<long const*, long*>(long const*, long const*, long*) [123]
                0.00    0.00       2/10          long* std::__copy<true, std::random_access_iterator_tag>::copy<long>(long const*, long const*, long*) [64]
-----------------------------------------------
                0.00    0.00       2/2           std::string* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, std::string*, std::string>(__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, std::string*, std::allocator<std::string>) [126]
[124]    0.0    0.00    0.00       2         std::string* std::uninitialized_copy<__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, std::string*>(__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, std::string*) [124]
                0.00    0.00       2/2           std::string* std::__uninitialized_copy_aux<__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, std::string*>(__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, std::string*, std::__false_type) [128]
-----------------------------------------------
                0.00    0.00       2/2           long* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >, long*, long>(__gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >, __gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >, long*, std::allocator<long>) [127]
[125]    0.0    0.00    0.00       2         long* std::uninitialized_copy<__gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >, long*>(__gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >, __gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >, long*) [125]
                0.00    0.00       2/2           long* std::__uninitialized_copy_aux<__gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >, long*>(__gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >, __gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >, long*, std::__true_type) [129]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<std::string, std::allocator<std::string> >::vector(std::vector<std::string, std::allocator<std::string> > const&) [120]
[126]    0.0    0.00    0.00       2         std::string* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, std::string*, std::string>(__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, std::string*, std::allocator<std::string>) [126]
                0.00    0.00       2/2           std::string* std::uninitialized_copy<__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, std::string*>(__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, std::string*) [124]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<long, std::allocator<long> >::vector(std::vector<long, std::allocator<long> > const&) [122]
[127]    0.0    0.00    0.00       2         long* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >, long*, long>(__gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >, __gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >, long*, std::allocator<long>) [127]
                0.00    0.00       2/2           long* std::uninitialized_copy<__gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >, long*>(__gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >, __gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >, long*) [125]
-----------------------------------------------
                0.00    0.00       2/2           std::string* std::uninitialized_copy<__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, std::string*>(__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, std::string*) [124]
[128]    0.0    0.00    0.00       2         std::string* std::__uninitialized_copy_aux<__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, std::string*>(__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >, std::string*, std::__false_type) [128]
                0.00    0.00     376/376         bool __gnu_cxx::operator!=<std::string const*, std::vector<std::string, std::allocator<std::string> > >(__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > > const&, __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > > const&) [25]
                0.00    0.00     374/374         __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >::operator*() const [28]
                0.00    0.00     374/374         void std::_Construct<std::string, std::string>(std::string*, std::string const&) [30]
                0.00    0.00     374/374         __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >::operator++() [27]
-----------------------------------------------
                0.00    0.00       2/2           long* std::uninitialized_copy<__gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >, long*>(__gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >, __gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >, long*) [125]
[129]    0.0    0.00    0.00       2         long* std::__uninitialized_copy_aux<__gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >, long*>(__gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >, __gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >, long*, std::__true_type) [129]
                0.00    0.00       2/2           long* std::copy<__gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >, long*>(__gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >, __gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >, long*) [130]
-----------------------------------------------
                0.00    0.00       2/2           long* std::__uninitialized_copy_aux<__gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >, long*>(__gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >, __gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >, long*, std::__true_type) [129]
[130]    0.0    0.00    0.00       2         long* std::copy<__gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >, long*>(__gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >, __gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >, long*) [130]
                0.00    0.00       2/2           long* std::__copy_normal<true, false>::__copy_n<__gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >, long*>(__gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >, __gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >, long*) [117]
-----------------------------------------------
                0.00    0.00       1/2           main [1]
                0.00    0.00       1/2           compute_indpix(long*&, int, int, long, long*) [139]
[131]    0.0    0.00    0.00       2         void std::fill<long*, int>(long*, long*, int const&) [131]
                0.00    0.00       2/2           void std::__fill<true>::fill<long*, int>(long*, long*, int const&) [118]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [167]
[132]    0.0    0.00    0.00       1         global constructors keyed to _Z15read_mapoffsetsSsPfPi [132]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [143]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [167]
[133]    0.0    0.00    0.00       1         global constructors keyed to _Z22parse_sanePos_ini_filePcRbRiRlS0_S0_PdS3_RdS2_S2_S1_S4_S3_S3_RSsS5_S5_S5_S5_S5_S5_S5_S5_S1_RSt6vectorISsSaISsEERS6_IlSaIlEESC_S5_ [133]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [145]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [167]
[134]    0.0    0.00    0.00       1         global constructors keyed to _Z23find_coordinates_in_maplSt6vectorISsSaISsEESsSsSsP7foffsetPfllPlS5_SsSsSsSsSsSsidRPiS7_iRPdS8_S8_bdS8_S8_cS9_S9_S9_S9_RPhRdSC_SC_SC_ [134]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [146]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [167]
[135]    0.0    0.00    0.00       1         global constructors keyed to _Z9slaDranrmd [135]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [144]
-----------------------------------------------
                0.00    0.00       1/1           __do_global_ctors_aux [167]
[136]    0.0    0.00    0.00       1         global constructors keyed to main [136]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [142]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[137]    0.0    0.00    0.00       1         map_offsets(std::string, long, float*&, foffset*&, long*, int) [137]
                0.00    0.00       1/562         bool std::operator!=<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [22]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[138]    0.0    0.00    0.00       1         write_indpix(long, int, long*, std::string, std::string, int) [138]
                0.00    0.00       2/752         std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [18]
                0.00    0.00       1/750         std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [19]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[139]    0.0    0.00    0.00       1         compute_indpix(long*&, int, int, long, long*) [139]
                0.00    0.00       1/2           void std::fill<long*, int>(long*, long*, int const&) [131]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[140]    0.0    0.00    0.00       1         write_info_pointing(int, std::string, std::string, int, double*, double*) [140]
                0.00    0.00       2/752         std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [18]
                0.00    0.00       1/750         std::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [19]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[141]    0.0    0.00    0.00       1         parse_sanePos_ini_file(char*, bool&, int&, long&, bool&, bool&, double*, double*, double&, long&, long&, int&, double&, double*, double*, std::string&, std::string&, std::string&, std::string&, std::string&, std::string&, std::string&, std::string&, std::string&, int&, std::vector<std::string, std::allocator<std::string> >&, std::vector<long, std::allocator<long> >&, std::vector<long, std::allocator<long> >&, std::string&) [141]
                0.00    0.00      11/18          std::vector<long, std::allocator<long> >::size() const [41]
                0.00    0.00       5/5           bool __gnu_cxx::operator< <std::string*, std::vector<std::string, std::allocator<std::string> > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > const&) [82]
                0.00    0.00       4/10          std::allocator<long>::allocator() [62]
                0.00    0.00       4/10          std::vector<long, std::allocator<long> >::vector(std::allocator<long> const&) [65]
                0.00    0.00       4/36          std::allocator<long>::~allocator() [35]
                0.00    0.00       4/4           __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::operator*() const [89]
                0.00    0.00       4/4           std::vector<long, std::allocator<long> >::push_back(long const&) [100]
                0.00    0.00       4/4           __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::operator++(int) [87]
                0.00    0.00       4/12          std::vector<long, std::allocator<long> >::~vector() [57]
                0.00    0.00       3/5           std::vector<std::string, std::allocator<std::string> >::size() const [83]
                0.00    0.00       2/2           __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::__normal_iterator() [105]
                0.00    0.00       2/2           std::vector<long, std::allocator<long> >::back() [121]
                0.00    0.00       1/2           std::allocator<std::string>::allocator() [112]
                0.00    0.00       1/2           std::vector<std::string, std::allocator<std::string> >::vector(std::allocator<std::string> const&) [119]
                0.00    0.00       1/8           std::allocator<std::string>::~allocator() [67]
                0.00    0.00       1/1           std::vector<std::string, std::allocator<std::string> >::end() [147]
                0.00    0.00       1/1           std::vector<std::string, std::allocator<std::string> >::begin() [148]
                0.00    0.00       1/4           std::vector<std::string, std::allocator<std::string> >::~vector() [97]
                0.00    0.00       1/1           std::setprecision(int) [149]
-----------------------------------------------
                0.00    0.00       1/1           global constructors keyed to main [136]
[142]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [142]
-----------------------------------------------
                0.00    0.00       1/1           global constructors keyed to _Z15read_mapoffsetsSsPfPi [132]
[143]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [143]
-----------------------------------------------
                0.00    0.00       1/1           global constructors keyed to _Z9slaDranrmd [135]
[144]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [144]
-----------------------------------------------
                0.00    0.00       1/1           global constructors keyed to _Z22parse_sanePos_ini_filePcRbRiRlS0_S0_PdS3_RdS2_S2_S1_S4_S3_S3_RSsS5_S5_S5_S5_S5_S5_S5_S5_S1_RSt6vectorISsSaISsEERS6_IlSaIlEESC_S5_ [133]
[145]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [145]
-----------------------------------------------
                0.00    0.00       1/1           global constructors keyed to _Z23find_coordinates_in_maplSt6vectorISsSaISsEESsSsSsP7foffsetPfllPlS5_SsSsSsSsSsSsidRPiS7_iRPdS8_S8_bdS8_S8_cS9_S9_S9_S9_RPhRdSC_SC_SC_ [134]
[146]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [146]
-----------------------------------------------
                0.00    0.00       1/1           parse_sanePos_ini_file(char*, bool&, int&, long&, bool&, bool&, double*, double*, double&, long&, long&, int&, double&, double*, double*, std::string&, std::string&, std::string&, std::string&, std::string&, std::string&, std::string&, std::string&, std::string&, int&, std::vector<std::string, std::allocator<std::string> >&, std::vector<long, std::allocator<long> >&, std::vector<long, std::allocator<long> >&, std::string&) [141]
[147]    0.0    0.00    0.00       1         std::vector<std::string, std::allocator<std::string> >::end() [147]
                0.00    0.00      13/18          __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::__normal_iterator(std::string* const&) [40]
-----------------------------------------------
                0.00    0.00       1/1           parse_sanePos_ini_file(char*, bool&, int&, long&, bool&, bool&, double*, double*, double&, long&, long&, int&, double&, double*, double*, std::string&, std::string&, std::string&, std::string&, std::string&, std::string&, std::string&, std::string&, std::string&, int&, std::vector<std::string, std::allocator<std::string> >&, std::vector<long, std::allocator<long> >&, std::vector<long, std::allocator<long> >&, std::string&) [141]
[148]    0.0    0.00    0.00       1         std::vector<std::string, std::allocator<std::string> >::begin() [148]
                0.00    0.00       1/18          __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::__normal_iterator(std::string* const&) [40]
-----------------------------------------------
                0.00    0.00       1/1           parse_sanePos_ini_file(char*, bool&, int&, long&, bool&, bool&, double*, double*, double&, long&, long&, int&, double&, double*, double*, std::string&, std::string&, std::string&, std::string&, std::string&, std::string&, std::string&, std::string&, std::string&, int&, std::vector<std::string, std::allocator<std::string> >&, std::vector<long, std::allocator<long> >&, std::vector<long, std::allocator<long> >&, std::string&) [141]
[149]    0.0    0.00    0.00       1         std::setprecision(int) [149]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.


Index by function name

 [132] global constructors keyed to _Z15read_mapoffsetsSsPfPi (blastSpecific.cpp) [77] bool __gnu_cxx::operator!=<long*, std::vector<long, std::allocator<long> > >(__gnu_cxx::__normal_iterator<long*, std::vector<long, std::allocator<long> > > const&, __gnu_cxx::__normal_iterator<long*, std::vector<long, std::allocator<long> > > const&) [117] long* std::__copy_normal<true, false>::__copy_n<__gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >, long*>(__gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >, __gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >, long*)
 [133] global constructors keyed to _Z22parse_sanePos_ini_filePcRbRiRlS0_S0_PdS3_RdS2_S2_S1_S4_S3_S3_RSsS5_S5_S5_S5_S5_S5_S5_S5_S1_RSt6vectorISsSaISsEERS6_IlSaIlEESC_S5_ (parsePos.cpp) [51] __gnu_cxx::new_allocator<std::string>::max_size() const [64] long* std::__copy<true, std::random_access_iterator_tag>::copy<long>(long const*, long const*, long*)
 [134] global constructors keyed to _Z23find_coordinates_in_maplSt6vectorISsSaISsEESsSsSsP7foffsetPfllPlS5_SsSsSsSsSsSsidRPiS7_iRPdS8_S8_bdS8_S8_cS9_S9_S9_S9_RPhRdSC_SC_SC_ (sanePos_preprocess.cpp) [59] __gnu_cxx::new_allocator<long>::max_size() const [118] void std::__fill<true>::fill<long*, int>(long*, long*, int const&)
 [135] global constructors keyed to _Z9slaDranrmd (map_making.cpp) [17] __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >::base() const [147] std::vector<std::string, std::allocator<std::string> >::end()
 [136] global constructors keyed to main (MainSanepicCorr_mpi.cpp) [28] __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >::operator*() const [148] std::vector<std::string, std::allocator<std::string> >::begin()
 [137] map_offsets(std::string, long, float*&, foffset*&, long*, int) [88] __gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >::base() const [119] std::vector<std::string, std::allocator<std::string> >::vector(std::allocator<std::string> const&)
 [103] void vector2array<long>(std::vector<long, std::allocator<long> >, long*) [60] __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::base() const [120] std::vector<std::string, std::allocator<std::string> >::vector(std::vector<std::string, std::allocator<std::string> > const&)
 [138] write_indpix(long, int, long*, std::string, std::string, int) [89] __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >::operator*() const [97] std::vector<std::string, std::allocator<std::string> >::~vector()
 [139] compute_indpix(long*&, int, int, long, long*) [37] __gnu_cxx::__normal_iterator<long*, std::vector<long, std::allocator<long> > >::base() const [29] std::vector<std::string, std::allocator<std::string> >::operator[](unsigned int)
   [8] flag_conditions(unsigned char*, double*, unsigned char*, long, long, int*, int*, int, double, bool, unsigned char*) [61] __gnu_cxx::__normal_iterator<long*, std::vector<long, std::allocator<long> > >::operator*() const [98] std::vector<long, std::allocator<long> >::_M_insert_aux(__gnu_cxx::__normal_iterator<long*, std::vector<long, std::allocator<long> > >, long const&)
  [26] write_samptopix(long, long*, std::string, std::string, int, long) [106] __gnu_cxx::__normal_iterator<long*, std::vector<long, std::allocator<long> > >::operator-(int const&) const [42] std::vector<long, std::allocator<long> >::end()
  [20] correctFrameOffsets(int, long, double*, foffset*, double*) [107] std::_Vector_base<std::string, std::allocator<std::string> >::_M_get_Tp_allocator() const [121] std::vector<long, std::allocator<long> >::back()
   [2] sph_coord_to_sqrmap(double, double*, double*, double*, double*, int, int*, int*, int*, double*, double*, double*, bool, double, double*, double*) [78] std::_Vector_base<long, std::allocator<long> >::_M_get_Tp_allocator() const [99] std::vector<long, std::allocator<long> >::begin()
 [140] write_info_pointing(int, std::string, std::string, int, double*, double*) [108] std::vector<std::string, std::allocator<std::string> >::end() const [100] std::vector<long, std::allocator<long> >::push_back(long const&)
 [141] parse_sanePos_ini_file(char*, bool&, int&, long&, bool&, bool&, double*, double*, double&, long&, long&, int&, double&, double*, double*, std::string&, std::string&, std::string&, std::string&, std::string&, std::string&, std::string&, std::string&, std::string&, int&, std::vector<std::string, std::allocator<std::string> >&, std::vector<long, std::allocator<long> >&, std::vector<long, std::allocator<long> >&, std::string&) [83] std::vector<std::string, std::allocator<std::string> >::size() const [65] std::vector<long, std::allocator<long> >::vector(std::allocator<long> const&)
   [4] find_coordinates_in_map(long, std::vector<std::string, std::allocator<std::string> >, std::string, std::string, std::string, foffset*, float*, long, long, long*, long*, std::string, std::string, std::string, std::string, std::string, std::string, int, double, int*&, int*&, int, double*&, double*, double*, bool, double, double*, double*, char, double*&, double*&, double*&, double*&, unsigned char*&, double&, double&, double&, double&) [109] std::vector<std::string, std::allocator<std::string> >::begin() const [122] std::vector<long, std::allocator<long> >::vector(std::vector<long, std::allocator<long> > const&)
   [3] compute_seen_pixels_coordinates(int, long, std::string, std::vector<std::string, std::allocator<std::string> >, std::string, std::string, std::string, std::string, foffset*, float*, long, long, long*, long*, std::string, std::string, std::string, std::string, std::string, std::string, int, double, int*&, int*&, unsigned char*&, int&, double*&, double*, double*, bool, double, double*, double*, char, double*&, double*&, double*&, double*&, unsigned char*&, int, double&, double&, double&, double&, unsigned char*&, long, double, bool, bool, int, long, unsigned char*&, long*&, long*&, int, long*, long, int&) [110] std::vector<long, std::allocator<long> >::end() const [57] std::vector<long, std::allocator<long> >::~vector()
 [142] __static_initialization_and_destruction_0(int, int) (MainSanepicCorr_mpi.cpp) [41] std::vector<long, std::allocator<long> >::size() const [30] void std::_Construct<std::string, std::string>(std::string*, std::string const&)
 [143] __static_initialization_and_destruction_0(int, int) (blastSpecific.cpp) [111] std::vector<long, std::allocator<long> >::begin() const [123] long* std::__copy_aux<long const*, long*>(long const*, long const*, long*)
 [144] __static_initialization_and_destruction_0(int, int) (map_making.cpp) [90] std::vector<long, std::allocator<long> >::max_size() const [69] long* std::__copy_aux<long*, long*>(long*, long*, long*)
 [145] __static_initialization_and_destruction_0(int, int) (parsePos.cpp) [79] std::allocator<std::string>::allocator(std::allocator<std::string> const&) [10] double* std::max_element<double*>(double*, double*)
 [146] __static_initialization_and_destruction_0(int, int) (sanePos_preprocess.cpp) [112] std::allocator<std::string>::allocator() [9] double* std::min_element<double*>(double*, double*)
   [5] slaDs2tp(double, double, double, double, double*, double*, int*) [91] std::allocator<std::string>::allocator(std::allocator<std::string> const&) [149] std::setprecision(int)
